200
0.033812   0.000000   0.000000
0.033129   0.000430   0.000000
0.032446   0.000849   0.000000
0.031763   0.001255   0.000000
0.031080   0.001650   0.000000
0.030397   0.002033   0.000000
0.029714   0.002405   0.000000
0.029031   0.002767   0.000000
0.028348   0.003118   0.000000
0.027665   0.003458   0.000000
0.026982   0.003788   0.000000
0.026298   0.004108   0.000000
0.025615   0.004418   0.000000
0.024932   0.004719   0.000000
0.024249   0.005009   0.000000
0.023566   0.005291   0.000000
0.022883   0.005563   0.000000
0.022200   0.005825   0.000000
0.021517   0.006079   0.000000
0.020834   0.006324   0.000000
0.020151   0.006559   0.000000
0.019468   0.006786   0.000000
0.018785   0.007005   0.000000
0.018102   0.007215   0.000000
0.017418   0.007416   0.000000
0.016735   0.007609   0.000000
0.016052   0.007794   0.000000
0.015369   0.007970   0.000000
0.014686   0.008139   0.000000
0.014003   0.008299   0.000000
0.013320   0.008451   0.000000
0.012637   0.008596   0.000000
0.011954   0.008732   0.000000
0.011271   0.008861   0.000000
0.010588   0.008981   0.000000
0.009905   0.009094   0.000000
0.009222   0.009199   0.000000
0.008538   0.009297   0.000000
0.007855   0.009387   0.000000
0.007172   0.009469   0.000000
0.006489   0.009544   0.000000
0.005806   0.009611   0.000000
0.005123   0.009671   0.000000
0.004440   0.009723   0.000000
0.003757   0.009768   0.000000
0.003074   0.009805   0.000000
0.002391   0.009835   0.000000
0.001708   0.009857   0.000000
0.001025   0.009872   0.000000
0.000342   0.009879   0.000000
-0.000342   0.009879   0.000000
-0.001025   0.009872   0.000000
-0.001708   0.009857   0.000000
-0.002391   0.009835   0.000000
-0.003074   0.009805   0.000000
-0.003757   0.009768   0.000000
-0.004440   0.009723   0.000000
-0.005123   0.009671   0.000000
-0.005806   0.009611   0.000000
-0.006489   0.009544   0.000000
-0.007172   0.009469   0.000000
-0.007855   0.009387   0.000000
-0.008538   0.009297   0.000000
-0.009222   0.009199   0.000000
-0.009905   0.009094   0.000000
-0.010588   0.008981   0.000000
-0.011271   0.008861   0.000000
-0.011954   0.008732   0.000000
-0.012637   0.008596   0.000000
-0.013320   0.008451   0.000000
-0.014003   0.008299   0.000000
-0.014686   0.008139   0.000000
-0.015369   0.007970   0.000000
-0.016052   0.007794   0.000000
-0.016735   0.007609   0.000000
-0.017418   0.007416   0.000000
-0.018102   0.007215   0.000000
-0.018785   0.007005   0.000000
-0.019468   0.006786   0.000000
-0.020151   0.006559   0.000000
-0.020834   0.006324   0.000000
-0.021517   0.006079   0.000000
-0.022200   0.005825   0.000000
-0.022883   0.005563   0.000000
-0.023566   0.005291   0.000000
-0.024249   0.005009   0.000000
-0.024932   0.004719   0.000000
-0.025615   0.004418   0.000000
-0.026298   0.004108   0.000000
-0.026982   0.003788   0.000000
-0.027665   0.003458   0.000000
-0.028348   0.003118   0.000000
-0.029031   0.002767   0.000000
-0.029714   0.002405   0.000000
-0.030397   0.002033   0.000000
-0.031080   0.001650   0.000000
-0.031763   0.001255   0.000000
-0.032446   0.000849   0.000000
-0.033129   0.000430   0.000000
-0.033812   0.000000   0.000000
-0.033812   0.000000   0.000000
-0.033129   0.000126   0.000000
-0.032446   0.000249   0.000000
-0.031763   0.000369   0.000000
-0.031080   0.000487   0.000000
-0.030397   0.000602   0.000000
-0.029714   0.000715   0.000000
-0.029031   0.000825   0.000000
-0.028348   0.000932   0.000000
-0.027665   0.001037   0.000000
-0.026982   0.001139   0.000000
-0.026298   0.001238   0.000000
-0.025615   0.001335   0.000000
-0.024932   0.001429   0.000000
-0.024249   0.001521   0.000000
-0.023566   0.001610   0.000000
-0.022883   0.001696   0.000000
-0.022200   0.001780   0.000000
-0.021517   0.001862   0.000000
-0.020834   0.001940   0.000000
-0.020151   0.002017   0.000000
-0.019468   0.002090   0.000000
-0.018785   0.002161   0.000000
-0.018102   0.002230   0.000000
-0.017418   0.002296   0.000000
-0.016735   0.002359   0.000000
-0.016052   0.002420   0.000000
-0.015369   0.002478   0.000000
-0.014686   0.002534   0.000000
-0.014003   0.002587   0.000000
-0.013320   0.002637   0.000000
-0.012637   0.002685   0.000000
