200
0.032506   0.000000   0.000000
0.031850   0.000373   0.000000
0.031193   0.000736   0.000000
0.030536   0.001089   0.000000
0.029879   0.001432   0.000000
0.029223   0.001766   0.000000
0.028566   0.002091   0.000000
0.027909   0.002407   0.000000
0.027253   0.002713   0.000000
0.026596   0.003011   0.000000
0.025939   0.003300   0.000000
0.025283   0.003581   0.000000
0.024626   0.003853   0.000000
0.023969   0.004117   0.000000
0.023313   0.004372   0.000000
0.022656   0.004620   0.000000
0.021999   0.004859   0.000000
0.021342   0.005091   0.000000
0.020686   0.005314   0.000000
0.020029   0.005530   0.000000
0.019372   0.005739   0.000000
0.018716   0.005939   0.000000
0.018059   0.006132   0.000000
0.017402   0.006318   0.000000
0.016746   0.006496   0.000000
0.016089   0.006667   0.000000
0.015432   0.006831   0.000000
0.014776   0.006987   0.000000
0.014119   0.007136   0.000000
0.013462   0.007279   0.000000
0.012805   0.007414   0.000000
0.012149   0.007542   0.000000
0.011492   0.007663   0.000000
0.010835   0.007777   0.000000
0.010179   0.007884   0.000000
0.009522   0.007985   0.000000
0.008865   0.008078   0.000000
0.008209   0.008165   0.000000
0.007552   0.008245   0.000000
0.006895   0.008318   0.000000
0.006239   0.008385   0.000000
0.005582   0.008444   0.000000
0.004925   0.008498   0.000000
0.004268   0.008544   0.000000
0.003612   0.008584   0.000000
0.002955   0.008617   0.000000
0.002298   0.008643   0.000000
0.001642   0.008663   0.000000
0.000985   0.008676   0.000000
0.000328   0.008683   0.000000
-0.000328   0.008683   0.000000
-0.000985   0.008676   0.000000
-0.001642   0.008663   0.000000
-0.002298   0.008643   0.000000
-0.002955   0.008617   0.000000
-0.003612   0.008584   0.000000
-0.004268   0.008544   0.000000
-0.004925   0.008498   0.000000
-0.005582   0.008444   0.000000
-0.006239   0.008385   0.000000
-0.006895   0.008318   0.000000
-0.007552   0.008245   0.000000
-0.008209   0.008165   0.000000
-0.008865   0.008078   0.000000
-0.009522   0.007985   0.000000
-0.010179   0.007884   0.000000
-0.010835   0.007777   0.000000
-0.011492   0.007663   0.000000
-0.012149   0.007542   0.000000
-0.012805   0.007414   0.000000
-0.013462   0.007279   0.000000
-0.014119   0.007136   0.000000
-0.014776   0.006987   0.000000
-0.015432   0.006831   0.000000
-0.016089   0.006667   0.000000
-0.016746   0.006496   0.000000
-0.017402   0.006318   0.000000
-0.018059   0.006132   0.000000
-0.018716   0.005939   0.000000
-0.019372   0.005739   0.000000
