200
0.027996   0.000000   0.000000
0.027430   -0.000383   0.000000
0.026865   -0.000755   0.000000
0.026299   -0.001116   0.000000
0.025734   -0.001466   0.000000
0.025168   -0.001806   0.000000
0.024603   -0.002135   0.000000
0.024037   -0.002455   0.000000
0.023471   -0.002765   0.000000
0.022906   -0.003065   0.000000
0.022340   -0.003357   0.000000
0.021775   -0.003639   0.000000
0.021209   -0.003912   0.000000
0.020644   -0.004176   0.000000
0.020078   -0.004432   0.000000
0.019512   -0.004679   0.000000
0.018947   -0.004918   0.000000
0.018381   -0.005149   0.000000
0.017816   -0.005371   0.000000
0.017250   -0.005586   0.000000
0.016684   -0.005793   0.000000
0.016119   -0.005992   0.000000
0.015553   -0.006183   0.000000
0.014988   -0.006367   0.000000
0.014422   -0.006543   0.000000
0.013857   -0.006712   0.000000
0.013291   -0.006873   0.000000
0.012725   -0.007028   0.000000
0.012160   -0.007175   0.000000
0.011594   -0.007315   0.000000
0.011029   -0.007448   0.000000
0.010463   -0.007574   0.000000
0.009898   -0.007693   0.000000
0.009332   -0.007805   0.000000
0.008766   -0.007910   0.000000
0.008201   -0.008009   0.000000
0.007635   -0.008101   0.000000
0.007070   -0.008186   0.000000
0.006504   -0.008264   0.000000
0.005939   -0.008336   0.000000
0.005373   -0.008401   0.000000
0.004807   -0.008460   0.000000
0.004242   -0.008512   0.000000
0.003676   -0.008557   0.000000
0.003111   -0.008596   0.000000
0.002545   -0.008628   0.000000
0.001980   -0.008654   0.000000
0.001414   -0.008674   0.000000
0.000848   -0.008687   0.000000
0.000283   -0.008693   0.000000
-0.000283   -0.008693   0.000000
-0.000848   -0.008687   0.000000
-0.001414   -0.008674   0.000000
-0.001980   -0.008654   0.000000
-0.002545   -0.008628   0.000000
-0.003111   -0.008596   0.000000
-0.003676   -0.008557   0.000000
-0.004242   -0.008512   0.000000
-0.004807   -0.008460   0.000000
-0.005373   -0.008401   0.000000
-0.005939   -0.008336   0.000000
-0.006504   -0.008264   0.000000
-0.007070   -0.008186   0.000000
-0.007635   -0.008101   0.000000
-0.008201   -0.008009   0.000000
-0.008766   -0.007910   0.000000
-0.009332   -0.007805   0.000000
-0.009898   -0.007693   0.000000
-0.010463   -0.007574   0.000000
-0.011029   -0.007448   0.000000
-0.011594   -0.007315   0.000000
-0.012160   -0.007175   0.000000
-0.012725   -0.007028   0.000000
-0.013291   -0.006873   0.000000
-0.013857   -0.006712   0.000000
-0.014422   -0.006543   0.000000
-0.014988   -0.006367   0.000000
-0.015553   -0.006183   0.000000
-0.016119   -0.005992   0.000000
-0.016684   -0.005793   0.000000
-0.017250   -0.005586   0.000000
-0.017816   -0.005371   0.000000
-0.018381   -0.005149   0.000000
-0.018947   -0.004918   0.000000
-0.019512   -0.004679   0.000000
-0.020078   -0.004432   0.000000
-0.020644   -0.004176   0.000000
-0.021209   -0.003912   0.000000
-0.021775   -0.003639   0.000000
-0.022340   -0.003357   0.000000
-0.022906   -0.003065   0.000000
-0.023471   -0.002765   0.000000
-0.024037   -0.002455   0.000000
-0.024603   -0.002135   0.000000
-0.025168   -0.001806   0.000000
-0.025734   -0.001466   0.000000
-0.026299   -0.001116   0.000000
-0.026865   -0.000755   0.000000
-0.027430   -0.000383   0.000000
-0.027996   0.000000   0.000000
-0.027996   -0.000000   0.000000
-0.027430   -0.000125   0.000000
-0.026865   -0.000248   0.000000
-0.026299   -0.000368   0.000000
-0.025734   -0.000485   0.000000
-0.025168   -0.000600   0.000000
-0.024603   -0.000711   0.000000
-0.024037   -0.000821   0.000000
-0.023471   -0.000927   0.000000
-0.022906   -0.001031   0.000000
-0.022340   -0.001133   0.000000
-0.021775   -0.001232   0.000000
-0.021209   -0.001328   0.000000
-0.020644   -0.001421   0.000000
-0.020078   -0.001512   0.000000
-0.019512   -0.001601   0.000000
-0.018947   -0.001687   0.000000
-0.018381   -0.001770   0.000000
-0.017816   -0.001851   0.000000
-0.017250   -0.001929   0.000000
-0.016684   -0.002004   0.000000
-0.016119   -0.002077   0.000000
-0.015553   -0.002148   0.000000
-0.014988   -0.002215   0.000000
-0.014422   -0.002281   0.000000
-0.013857   -0.002344   0.000000
-0.013291   -0.002404   0.000000
-0.012725   -0.002462   0.000000
-0.012160   -0.002517   0.000000
-0.011594   -0.002569   0.000000
-0.011029   -0.002619   0.000000
-0.010463   -0.002667   0.000000
-0.009898   -0.002712   0.000000
-0.009332   -0.002755   0.000000
-0.008766   -0.002795   0.000000
-0.008201   -0.002832   0.000000
-0.007635   -0.002867   0.000000
-0.007070   -0.002900   0.000000
-0.006504   -0.002930   0.000000
-0.005939   -0.002957   0.000000
-0.005373   -0.002982   0.000000
-0.004807   -0.003005   0.000000
-0.004242   -0.003025   0.000000
-0.003676   -0.003042   0.000000
-0.003111   -0.003057   0.000000
-0.002545   -0.003069   0.000000
-0.001980   -0.003079   0.000000
-0.001414   -0.003087   0.000000
-0.000848   -0.003092   0.000000
-0.000283   -0.003094   0.000000
0.000283   -0.003094   0.000000
0.000848   -0.003092   0.000000
0.001414   -0.003087   0.000000
0.001980   -0.003079   0.000000
0.002545   -0.003069   0.000000
0.003111   -0.003057   0.000000
0.003676   -0.003042   0.000000
0.004242   -0.003025   0.000000
0.004807   -0.003005   0.000000
0.005373   -0.002982   0.000000
0.005939   -0.002957   0.000000
0.006504   -0.002930   0.000000
0.007070   -0.002900   0.000000
0.007635   -0.002867   0.000000
0.008201   -0.002832   0.000000
0.008766   -0.002795   0.000000
0.009332   -0.002755   0.000000
0.009898   -0.002712   0.000000
0.010463   -0.002667   0.000000
0.011029   -0.002619   0.000000
0.011594   -0.002569   0.000000
0.012160   -0.002517   0.000000
0.012725   -0.002462   0.000000
0.013291   -0.002404   0.000000
0.013857   -0.002344   0.000000
0.014422   -0.002281   0.000000
0.014988   -0.002215   0.000000
0.015553   -0.002148   0.000000
0.016119   -0.002077   0.000000
0.016684   -0.002004   0.000000
0.017250   -0.001929   0.000000
0.017816   -0.001851   0.000000
0.018381   -0.001770   0.000000
0.018947   -0.001687   0.000000
0.019512   -0.001601   0.000000
0.020078   -0.001512   0.000000
0.020644   -0.001421   0.000000
0.021209   -0.001328   0.000000
0.021775   -0.001232   0.000000
0.022340   -0.001133   0.000000
0.022906   -0.001031   0.000000
0.023471   -0.000927   0.000000
0.024037   -0.000821   0.000000
0.024603   -0.000711   0.000000
0.025168   -0.000600   0.000000
0.025734   -0.000485   0.000000
0.026299   -0.000368   0.000000
0.026865   -0.000248   0.000000
0.027430   -0.000125   0.000000
0.027996   -0.000000   0.000000
